title,image_url,rating,upc,price,inventory,category,url,description
Sapiens: A Brief History of Humankind,http://books.toscrape.com/media/cache/ce/5f/ce5f052c65cc963cf4422be096e915c9.jpg,5,4165285e1663650f,£54.23,20,History,http://books.toscrape.com/catalogue/sapiens-a-brief-history-of-humankind_996/index.html,From a renowned historian comes a groundbreaking narrative of humanity’s creation and evolution—a #1 international bestseller—that explores the ways in which biology and history have defined us and en
"Unbound: How Eight Technologies Made Us Human, Transformed Society, and Brought Our World to the Brink",http://books.toscrape.com/media/cache/27/a1/27a1ebe79d6e6759ec68ea9f427a4f71.jpg,1,9a9d6e9bc555731e,£25.52,16,History,http://books.toscrape.com/catalogue/unbound-how-eight-technologies-made-us-human-transformed-society-and-brought-our-world-to-the-brink_950/index.html,"Although we usually think of technology as something unique to modern times, our ancestors began to create the first technologies millions of years ago in the form of prehistoric tools and weapons. Ov"
The Age of Genius: The Seventeenth Century and the Birth of the Modern Mind,http://books.toscrape.com/media/cache/2e/65/2e654066306042f4c462ba4d048650d9.jpg,1,a3d2a4250807f1e9,£19.73,16,History,http://books.toscrape.com/catalogue/the-age-of-genius-the-seventeenth-century-and-the-birth-of-the-modern-mind_929/index.html,"The Age of Genius explores the eventful intertwining of outward event and inner intellectual life to tell, in all its richness and depth, the story of the 17th century in Europe. It was a time of crea"
"Political Suicide: Missteps, Peccadilloes, Bad Calls, Backroom Hijinx, Sordid Pasts, Rotten Breaks, and Just Plain Dumb Mistakes in the Annals of American Politics",http://books.toscrape.com/media/cache/31/e6/31e6e0a41e62858180b268c27b20a770.jpg,2,7392c0032f92d816,£36.28,16,History,http://books.toscrape.com/catalogue/political-suicide-missteps-peccadilloes-bad-calls-backroom-hijinx-sordid-pasts-rotten-breaks-and-just-plain-dumb-mistakes-in-the-annals-of-american-politics_917/index.html,"Just in time for the presidential election of 2016 comes Political Suicide, a history of the best and most interesting missteps, peccadilloes, bad calls, back room hijinks, sordid pasts, rotten breaks"
Thomas Jefferson and the Tripoli Pirates: The Forgotten War That Changed American History,http://books.toscrape.com/media/cache/77/79/777988a85de2269905bd8c2070a3cf58.jpg,1,de3f25248ba0789f,£59.64,15,History,http://books.toscrape.com/catalogue/thomas-jefferson-and-the-tripoli-pirates-the-forgotten-war-that-changed-american-history_867/index.html,"From the authors of the New York Times bestseller George Washington’s Secret Six ,the little-known story of Thomas Jefferson’s battle to defend America against Islamic pirates. Brian Kilmeade – cohost"
Zealot: The Life and Times of Jesus of Nazareth,http://books.toscrape.com/media/cache/21/da/21dab5c065cfcde1bad7ded16a753102.jpg,3,dd5bfa6cc2c0ecc3,£24.70,14,History,http://books.toscrape.com/catalogue/zealot-the-life-and-times-of-jesus-of-nazareth_785/index.html,"From the internationally bestselling author of No god but God comes a fascinating, provocative, and meticulously researched biography that challenges long-held assumptions about the man we know as Jes"
A Distant Mirror: The Calamitous 14th Century,http://books.toscrape.com/media/cache/d8/0a/d80ac19cd0aef94c5ac257b1eb3c1d37.jpg,3,d5e0526e1ab682a3,£14.58,14,History,http://books.toscrape.com/catalogue/a-distant-mirror-the-calamitous-14th-century_652/index.html,"Barbara W. Tuchman--the acclaimed author of the Pulitzer Prize–winning classic The Guns of August--once again marshals her gift for character, history, and sparkling prose to compose an astonishing po"
1491: New Revelations of the Americas Before Columbus,http://books.toscrape.com/media/cache/2d/d2/2dd235d80326531092c70e191d630c7d.jpg,3,6e8e5626ac4d279e,£21.80,14,History,http://books.toscrape.com/catalogue/1491-new-revelations-of-the-americas-before-columbus_650/index.html,"In this groundbreaking work of science, history, and archaeology, Charles C. Mann radically alters our understanding of the Americas before the arrival of Columbus in 1492.Contrary to what so many Ame"
Brilliant Beacons: A History of the American Lighthouse,http://books.toscrape.com/media/cache/ba/59/ba5913de7abe0d9dbe9c8128092a52af.jpg,3,7f5157bf53065d36,£11.45,8,History,http://books.toscrape.com/catalogue/brilliant-beacons-a-history-of-the-american-lighthouse_515/index.html,"Set against the backdrop of an expanding nation,Brilliant Beaconstraces the evolution of America's lighthouse system from its earliest days, highlighting the political, military, and technological bat"
"""Most Blessed of the Patriarchs"": Thomas Jefferson and the Empire of the Imagination",http://books.toscrape.com/media/cache/43/f2/43f25e9633b587a4052b517cd7b3b4a9.jpg,5,f16c2edb2a603f92,£44.48,8,History,http://books.toscrape.com/catalogue/most-blessed-of-the-patriarchs-thomas-jefferson-and-the-empire-of-the-imagination_509/index.html,Thomas Jefferson is often portrayed as a hopelessly enigmatic figure—a riddle—a man so riven with contradictions that he is almost impossible to know. Lauded as the most articulate voice of American f
A Short History of Nearly Everything,http://books.toscrape.com/media/cache/17/aa/17aa3d17bae02fa1d0e2a831c0c0e58b.jpg,5,6c7fa6844380f50a,£52.40,7,History,http://books.toscrape.com/catalogue/a-short-history-of-nearly-everything_457/index.html,"In Bryson's biggest book, he confronts his greatest challenge: to understand—and, if possible, answer—the oldest, biggest questions we have posed about the universe and ourselves. Taking as territory "
The Rise and Fall of the Third Reich: A History of Nazi Germany,http://books.toscrape.com/media/cache/10/f6/10f6ebfa89b070ba39ad7c4c872c96ea.jpg,2,774fa432bd7d9c47,£39.67,6,History,http://books.toscrape.com/catalogue/the-rise-and-fall-of-the-third-reich-a-history-of-nazi-germany_454/index.html,Hitler boasted that The Third Reich would last a thousand years. It lasted only 12. But those 12 years contained some of the most catastrophic events Western civilization has ever known. In The Rise a
Catherine the Great: Portrait of a Woman,http://books.toscrape.com/media/cache/37/3a/373af6af58a00ca69602d74b81951ac4.jpg,4,f3c70d296ec796c4,£58.55,6,History,http://books.toscrape.com/catalogue/catherine-the-great-portrait-of-a-woman_424/index.html,"Pulitzer Prize winner Massie offers the tale of a princess who went to Russia at 14 and became one of the most powerful women in history. Born into minor German nobility, she transformed herself into "
The Mathews Men: Seven Brothers and the War Against Hitler's U-boats,http://books.toscrape.com/media/cache/52/74/5274c64fbcb7ce4bbf427ed751f6cada.jpg,5,0d210d2448c3018f,£42.91,5,History,http://books.toscrape.com/catalogue/the-mathews-men-seven-brothers-and-the-war-against-hitlers-u-boats_408/index.html,"One of the last unheralded heroic stories of World War II: the U-boat assault off the American coast against the men of the U.S. Merchant Marine who were supplying the European war, and one community’"
The Hiding Place,http://books.toscrape.com/media/cache/74/92/74927818a922712c13999a8043f7f35c.jpg,4,c4589ee5977a47be,£55.91,5,History,http://books.toscrape.com/catalogue/the-hiding-place_406/index.html,At one time Corrie ten Boom would have laughed at the Idea that there would ever be a story to tell. For the first fifty years of her life nothing at all out of the ordinary had ever happened to her. 
America's War for the Greater Middle East: A Military History,http://books.toscrape.com/media/cache/da/0c/da0ca0d6586f8164b7a96d4c807a6c7f.jpg,2,add33db6ff80db24,£51.22,5,History,http://books.toscrape.com/catalogue/americas-war-for-the-greater-middle-east-a-military-history_361/index.html,Retired army colonel and New York Times bestselling author Andrew J. Bacevich provides a searing reassessment of U.S. military policy in the Middle East over the past four decades. From the end of Wor
The Guns of August,http://books.toscrape.com/media/cache/ca/23/ca23598be538026a7898232e8a1079d0.jpg,2,b5da59dd177eb36b,£14.54,3,History,http://books.toscrape.com/catalogue/the-guns-of-august_254/index.html,The Pulitzer Prize-winning classic about the outbreak of World War IHistorian & Pulitzer Prize-winning author Barbara Tuchman has brought to life again the people and events that led up to WWI. With a
"House of Lost Worlds: Dinosaurs, Dynasties, and the Story of Life on Earth",http://books.toscrape.com/media/cache/f5/b7/f5b783f6cfdfe30895d912f9e337bb22.jpg,2,1812b8f5641287e3,£43.70,3,History,http://books.toscrape.com/catalogue/house-of-lost-worlds-dinosaurs-dynasties-and-the-story-of-life-on-earth_170/index.html,"This fascinating book tells the story of how one museum changed ideas about dinosaurs, dynasties, and even the story of life on earth. The Yale Peabody Museum of Natural History, now celebrating its 1"
"Foolproof Preserving: A Guide to Small Batch Jams, Jellies, Pickles, Condiments, and More: A Foolproof Guide to Making Small Batch Jams, Jellies, Pickles, Condiments, and More",http://books.toscrape.com/media/cache/9f/58/9f58d3ff6d58589eaf325b1a33c303a0.jpg,3,5674a18a29a43ced,£30.52,19,Food and Drink,http://books.toscrape.com/catalogue/foolproof-preserving-a-guide-to-small-batch-jams-jellies-pickles-condiments-and-more-a-foolproof-guide-to-making-small-batch-jams-jellies-pickles-condiments-and-more_978/index.html,Canning perfected the America’s Test Kitchen way. The art of preserving produce by canning and preserving has come full circle from grandmother's kitchen to a whole new generation now eager to learn i
"The Pioneer Woman Cooks: Dinnertime: Comfort Classics, Freezer Food, 16-Minute Meals, and Other Delicious Ways to Solve Supper!",http://books.toscrape.com/media/cache/fd/af/fdaf3c3104c559941c01e840fecd2659.jpg,1,142d767a56a9254d,£56.41,16,Food and Drink,http://books.toscrape.com/catalogue/the-pioneer-woman-cooks-dinnertime-comfort-classics-freezer-food-16-minute-meals-and-other-delicious-ways-to-solve-supper_943/index.html,"THERE’S NO TIME LIKE DINNERTIME!Oh, don’t get me wrong. I adore breakfast. I love lunch! But dinnertime definitely tops them all. It’s the time of day when we reunite with our sweeties, our kids, our "
My Paris Kitchen: Recipes and Stories,http://books.toscrape.com/media/cache/ae/d5/aed548aefcac7803a599b05da3acb86e.jpg,2,784bc2279baa878d,£33.37,16,Food and Drink,http://books.toscrape.com/catalogue/my-paris-kitchen-recipes-and-stories_910/index.html,"A collection of stories and 100 sweet and savory French-inspired recipes from popular food blogger David Lebovitz, reflecting the way Parisians eat today and featuring lush photography taken around Pa"
"Mama Tried: Traditional Italian Cooking for the Screwed, Crude, Vegan, and Tattooed",http://books.toscrape.com/media/cache/48/19/48192cbef9101060e3787d87d7c8d7d1.jpg,4,72f9d5be3472d34e,£14.02,16,Food and Drink,http://books.toscrape.com/catalogue/mama-tried-traditional-italian-cooking-for-the-screwed-crude-vegan-and-tattooed_908/index.html,"Cecilia Granata grew up cooking with her family in Italy. As a vegan, she learned to adapt her favorite recipes from around the country to be animal free while retaining the flavor and feeling of true"
"Layered: Baking, Building, and Styling Spectacular Cakes",http://books.toscrape.com/media/cache/73/06/7306b860c7887dfb2a4b0083e2d6bf0d.jpg,1,7b75cc7f223791f4,£40.11,16,Food and Drink,http://books.toscrape.com/catalogue/layered-baking-building-and-styling-spectacular-cakes_904/index.html,"It’s time to venture beyond vanilla and chocolate and take your baking skills up a notch. We’re talking layers—two, three, four, or more! Create sky-high, bakery-quality treats at home with Tessa Huff"
The Nerdy Nummies Cookbook: Sweet Treats for the Geek in All of Us,http://books.toscrape.com/media/cache/41/57/4157492623f9552e3efdc858a19968f3.jpg,5,e4c7f3487d17fd42,£37.34,15,Food and Drink,http://books.toscrape.com/catalogue/the-nerdy-nummies-cookbook-sweet-treats-for-the-geek-in-all-of-us_853/index.html,"The long-awaited first cookbook from the creator and host of the Internet’s most popular baking show, Nerdy Nummies: a collection of Rosanna Pansino’s all-time favorite geeky recipes as well as sensat"
The Love and Lemons Cookbook: An Apple-to-Zucchini Celebration of Impromptu Cooking,http://books.toscrape.com/media/cache/88/e7/88e70e44632c3ca306191007bc723806.jpg,2,e28e330cbdf01126,£37.60,15,Food and Drink,http://books.toscrape.com/catalogue/the-love-and-lemons-cookbook-an-apple-to-zucchini-celebration-of-impromptu-cooking_849/index.html,Sometimes all you need is a little spark of inspiration to change up your regular cooking routine. TheLove & Lemons Cookbookfeatures more than one hundred simple recipes that help you turn your farmer
The Cookies & Cups Cookbook: 125+ sweet & savory recipes reminding you to Always Eat Dessert First,http://books.toscrape.com/media/cache/81/37/81374b88e925ba998c4049abcf805196.jpg,1,96a38e7c813d8f1d,£41.25,15,Food and Drink,http://books.toscrape.com/catalogue/the-cookies-cups-cookbook-125-sweet-savory-recipes-reminding-you-to-always-eat-dessert-first_841/index.html,"Wildly popular Cookies & Cups blogger Shelly Jaronsky’s eagerly anticipated cookbook features all-new, mouth-watering, delectable sweet treats 100% guaranteed to make you want to eat dessert first.She"
"Deliciously Ella Every Day: Quick and Easy Recipes for Gluten-Free Snacks, Packed Lunches, and Simple Meals",http://books.toscrape.com/media/cache/38/c3/38c342d52a30a8eb38b34668e9777222.jpg,3,46c1530d7546ea6d,£42.16,15,Food and Drink,http://books.toscrape.com/catalogue/deliciously-ella-every-day-quick-and-easy-recipes-for-gluten-free-snacks-packed-lunches-and-simple-meals_801/index.html,"Delicious plant-based, gluten-free recipes and lifestyle tips for packed lunches, snacks, and simple meals that are easy and accessible to everyone—from the author of the international bestseller Deli"
The Help Yourself Cookbook for Kids: 60 Easy Plant-Based Recipes Kids Can Make to Stay Healthy and Save the Earth,http://books.toscrape.com/media/cache/bc/eb/bceb609c54f7739682b319a27a5b9783.jpg,3,ddc8340dabc8641b,£28.77,14,Food and Drink,http://books.toscrape.com/catalogue/the-help-yourself-cookbook-for-kids-60-easy-plant-based-recipes-kids-can-make-to-stay-healthy-and-save-the-earth_751/index.html,Struggling to get your kids to eat their fruits and vegetables? Try letting them help themselves!Experts tell us the best way to teach kids healthy eating habits is to involve them in the process. Thi
"It's All Easy: Healthy, Delicious Weeknight Meals in under 30 Minutes",http://books.toscrape.com/media/cache/38/08/380869ceca4ab70f8620b02187bdf60a.jpg,1,245e6bf08b8d2955,£19.55,14,Food and Drink,http://books.toscrape.com/catalogue/its-all-easy-healthy-delicious-weeknight-meals-in-under-30-minutes_706/index.html,"For fans of It's All Good-or just delicious food-here is the cookbook that will help anyone make delectable, healthy meals in no time! Gwyneth Paltrow is back to share more than 125 of her favorite re"
Barefoot Contessa Back to Basics,http://books.toscrape.com/media/cache/29/b1/29b1f537504f37527f1bf8182559684e.jpg,1,999912e63a3262ae,£28.01,14,Food and Drink,http://books.toscrape.com/catalogue/barefoot-contessa-back-to-basics_667/index.html,"#1 NEW YORK TIMES BESTSELLERBarefoot Contessa Back to Basics is the essential Ina Garten cookbook, focusing on the techniques behind her elegant food and easy entertaining style, and offering nearly a"
Barefoot Contessa at Home: Everyday Recipes You'll Make Over and Over Again,http://books.toscrape.com/media/cache/4e/92/4e92fef6b2d96fb732480c484dcb1a98.jpg,5,0e0da9192a025efc,£50.62,14,Food and Drink,http://books.toscrape.com/catalogue/barefoot-contessa-at-home-everyday-recipes-youll-make-over-and-over-again_666/index.html,"#1 NEW YORK TIMES BESTSELLERThroughout the years that she has lived and worked in East Hampton, Ina Garten has catered and attended countless parties and dinners. She will be the first to tell you, th"
My Kitchen Year: 136 Recipes That Saved My Life,http://books.toscrape.com/media/cache/70/48/7048787b6fdc04627217bf39465acb7e.jpg,2,8bbd7df8a324f31d,£11.53,13,Food and Drink,http://books.toscrape.com/catalogue/my-kitchen-year-136-recipes-that-saved-my-life_646/index.html,"NEW YORK TIMES BESTSELLERIn the fall of 2009, the food world was rocked when Gourmet magazine was abruptly shuttered by its parent company. No one was more stunned by this unexpected turn of events th"
Everyday Italian: 125 Simple and Delicious Recipes,http://books.toscrape.com/media/cache/4e/eb/4eebc29c9f3885800e6ae2c62c836145.jpg,5,76319fe9d8b465a3,£20.10,12,Food and Drink,http://books.toscrape.com/catalogue/everyday-italian-125-simple-and-delicious-recipes_618/index.html,"In her hit Food Network show Everyday Italian, Giada De Laurentiis shows you how to cook delicious, beautiful food in a flash. And here, in her long-awaited first book, she does the same—helps you put"
"A la Mode: 120 Recipes in 60 Pairings: Pies, Tarts, Cakes, Crisps, and More Topped with Ice Cream, Gelato, Frozen Custard, and More",http://books.toscrape.com/media/cache/f4/9c/f49c0d70aedc01b5eb0988d35c77550c.jpg,1,a4eef523118805ef,£38.77,12,Food and Drink,http://books.toscrape.com/catalogue/a-la-mode-120-recipes-in-60-pairings-pies-tarts-cakes-crisps-and-more-topped-with-ice-cream-gelato-frozen-custard-and-more_611/index.html,"Are you ready to take your baking over the top? Here are sixty decadent and delightful ice creams and the sixty desserts that are their vehicles. A la Mode offers not just solid dessert recipes, from "
Cravings: Recipes for What You Want to Eat,http://books.toscrape.com/media/cache/7d/b4/7db4a7faaa0ea5134cabbb517bdd6cc7.jpg,3,2587c54f5530dafc,£20.50,11,Food and Drink,http://books.toscrape.com/catalogue/cravings-recipes-for-what-you-want-to-eat_589/index.html,"Though she is best known as a supermodel and Sports Illustrated swimsuit covergirl, all Chrissy Teigen really wants to do is talk about dinner—the good, the greasy, the good-for-you, and the goof-ups."
"The Moosewood Cookbook: Recipes from Moosewood Restaurant, Ithaca, New York",http://books.toscrape.com/media/cache/c1/87/c187a9eb27d932f862ac06beec15c24c.jpg,4,65cfc9f242c2984a,£12.34,9,Food and Drink,http://books.toscrape.com/catalogue/the-moosewood-cookbook-recipes-from-moosewood-restaurant-ithaca-new-york_574/index.html,"Among the most influential cookbooks of our time, the Moosewood Cookbook is such a powerful symbol that the publishers were tempted not to tamper with it. But times have changed, and knowledge about t"
32 Yolks,http://books.toscrape.com/media/cache/76/03/76038c9e795babed29d370097247c9a6.jpg,2,b1a227b7609ff263,£53.63,8,Food and Drink,http://books.toscrape.com/catalogue/32-yolks_510/index.html,"For readers of Jacques Pépin’s The Apprentice and Marcus Samuelsson’s Yes, Chef, here is the coming-of-age story of a true French chef and international culinary icon. Before he earned three Michelin "
"Naturally Lean: 125 Nourishing Gluten-Free, Plant-Based Recipes--All Under 300 Calories",http://books.toscrape.com/media/cache/5b/46/5b466903acc905deb89019c0407848c4.jpg,5,924438fc6cbec836,£11.38,7,Food and Drink,http://books.toscrape.com/catalogue/naturally-lean-125-nourishing-gluten-free-plant-based-recipes-all-under-300-calories_479/index.html,"When you're hungry for a filling meal, it's easy to go for the unhealthy stuff. Many times, even gluten-free and vegan cuisines can be loaded with sneaky fillers and not-so-good-for-you ingredients. A"
How to Cook Everything Vegetarian: Simple Meatless Recipes for Great Food (How to Cook Everything),http://books.toscrape.com/media/cache/ca/5f/ca5f20fe544cc311dd126c60c7aa003e.jpg,4,2a9fcb3382d351c8,£46.01,7,Food and Drink,http://books.toscrape.com/catalogue/how-to-cook-everything-vegetarian-simple-meatless-recipes-for-great-food-how-to-cook-everything_471/index.html,"The ultimate one-stop vegetarian cookbook-from the author of the classic How to Cook EverythingHailed as ""a more hip Joy of Cooking"" by the Washington Post, Mark Bittman's award-winning book How to Co"
How to Be a Domestic Goddess: Baking and the Art of Comfort Cooking,http://books.toscrape.com/media/cache/3b/67/3b673813904dce654eee394b9d308cfc.jpg,2,eff5710404e2ff78,£28.25,7,Food and Drink,http://books.toscrape.com/catalogue/how-to-be-a-domestic-goddess-baking-and-the-art-of-comfort-cooking_470/index.html,"Nigella Lawson's How to Be a Domestic Goddess is about not only baking, but the enjoyment of being in the kitchen, taking sensuous pleasure in the entire process, and relishing the outcome. Nigella's "
The Barefoot Contessa Cookbook,http://books.toscrape.com/media/cache/5f/c1/5fc1de838c428ae58f3a9ec08825d179.jpg,5,6478ccb4416e6a5d,£59.92,6,Food and Drink,http://books.toscrape.com/catalogue/the-barefoot-contessa-cookbook_440/index.html,"For more than twenty years, Barefoot Contessa, the acclaimed specialty food store, has been cooking and baking extraordinary dishes for enthusiastic customers in the Hamptons. For many of those years,"
Better Homes and Gardens New Cook Book,http://books.toscrape.com/media/cache/71/21/712105c4429489160c7a6f9e4824fcc6.jpg,3,faf841f81c52638b,£39.61,6,Food and Drink,http://books.toscrape.com/catalogue/better-homes-and-gardens-new-cook-book_423/index.html,"Features: Over 900 new recipes -- 1,200 in all-reflect current eating habits and lifestyles; 500 new photographs -- over 700 in all-including 60 percent more of finished food than the last edition; Do"
The Power Greens Cookbook: 140 Delicious Superfood Recipes,http://books.toscrape.com/media/cache/21/65/21651189fd05220e11ea5a1bd99ce58b.jpg,5,f701fae56b645ef7,£11.05,5,Food and Drink,http://books.toscrape.com/catalogue/the-power-greens-cookbook-140-delicious-superfood-recipes_410/index.html,"The Power Greens Cookbook presents 140 delicious, healthy recipes for dark, leafy greens that will please your palate and inspire you to clean your plate.Kale and collards don’t have to be the only gr"
Mexican Today: New and Rediscovered Recipes for Contemporary Kitchens,http://books.toscrape.com/media/cache/c2/19/c219b1be1e325abd2244ace190870569.jpg,5,12a90b90283b2e6d,£24.91,5,Food and Drink,http://books.toscrape.com/catalogue/mexican-today-new-and-rediscovered-recipes-for-contemporary-kitchens_387/index.html,"Intriguing recipes for everyday meals from the host of the PBS series Pati’s Mexican Table On her PBS TV series, now in its fifth season, as well as in frequent appearances on shows like The Chew, Pat"
Vegan Vegetarian Omnivore: Dinner for Everyone at the Table,http://books.toscrape.com/media/cache/a1/c7/a1c7dfc9ebc338043cb0420a49f58f5e.jpg,2,4672d10b9b1e7a05,£13.66,3,Food and Drink,http://books.toscrape.com/catalogue/vegan-vegetarian-omnivore-dinner-for-everyone-at-the-table_297/index.html,"For years, Anna Thomas’s fans have cooked from her trailblazing vegetarian cookbooks. Now, Anna turns her thoughts to that larger question. We are eating differently: your daughter is a vegan, or you "
The Smitten Kitchen Cookbook,http://books.toscrape.com/media/cache/93/cb/93cb59d2fa8bab28812989e1a33b4cae.jpg,1,742702d662a71410,£23.59,3,Food and Drink,http://books.toscrape.com/catalogue/the-smitten-kitchen-cookbook_281/index.html,"The long-awaited cookbook by Deb Perelman of Smitten Kitchen—home cook, mom, photographer, and celebrated food blogger.Deb Perelman loves to cook. It’s as simple as that. She isn’t a chef or a restaur"
"The Art of Simple Food: Notes, Lessons, and Recipes from a Delicious Revolution",http://books.toscrape.com/media/cache/ce/50/ce507dd8849b38d2c3eebb0e691c1aab.jpg,3,311634df10651e05,£34.32,3,Food and Drink,http://books.toscrape.com/catalogue/the-art-of-simple-food-notes-lessons-and-recipes-from-a-delicious-revolution_229/index.html,"Perhaps more responsible than anyone for the revolution in the way we eat, cook, and think about food, Alice Waters has “single-handedly chang[ed] the American palate” according to the New York Times."
Hungry Girl Clean & Hungry: Easy All-Natural Recipes for Healthy Eating in the Real World,http://books.toscrape.com/media/cache/54/63/54630f76b730d2d00dc8d75921992af2.jpg,3,6c4d17a46cac8787,£33.14,3,Food and Drink,http://books.toscrape.com/catalogue/hungry-girl-clean-hungry-easy-all-natural-recipes-for-healthy-eating-in-the-real-world_171/index.html,"The instant New York Times and USA Today bestsellerHungry Girl Clean & Hungry: Healthy Recipes for Clean Eating in the Real WorldComplete with full-color photos of EVERY recipe, Hungry Girl Clean & Hu"
Redeeming Love,http://books.toscrape.com/media/cache/c9/74/c974d74fa0bd1735c6ae172d40b1c077.jpg,5,b53db2271c9624f7,£20.47,15,Christian Fiction,http://books.toscrape.com/catalogue/redeeming-love_826/index.html,"California's gold country, 1850. A time when men sold their souls for a bag of gold and women sold their bodies for a place to sleep.Angel expects nothing from men but betrayal. Sold into prostitution"
Close to You,http://books.toscrape.com/media/cache/94/f4/94f4405dae04559ecdd92e62486623e3.jpg,4,a57b1dcbd6849222,£49.46,15,Christian Fiction,http://books.toscrape.com/catalogue/close-to-you_798/index.html,"A disgraced scholar running from her past and an entrepreneur chasing his future find themselves thrown together—and fall in love—on a Tolkien tour of New Zealand.Allison Shire (yes, like where the Ho"
Shadows of the Past (Logan Point #1),http://books.toscrape.com/media/cache/61/3a/613ac19c2232f1d9adc5943291a5e860.jpg,5,bee6e93e9976f4fa,£39.67,8,Christian Fiction,http://books.toscrape.com/catalogue/shadows-of-the-past-logan-point-1_541/index.html,"Psychology professor and criminal profiler Taylor Martin prides herself on being able to solve any crime, except the one she wants most desperately to solve--the disappearance of her father twenty yea"
Like Never Before (Walker Family #2),http://books.toscrape.com/media/cache/1b/38/1b3825668326e82038ba33bca646e0f3.jpg,2,b6670507e85b30e6,£28.77,7,Christian Fiction,http://books.toscrape.com/catalogue/like-never-before-walker-family-2_476/index.html,Maple Valley became Amelia Bentley's haven after her heart and her dreams of a family were shattered. But her new life as a newspaper editor is shaken when the small-town paper is in danger of closing
Counted With the Stars (Out from Egypt #1),http://books.toscrape.com/media/cache/33/93/339372341b88e027734e97fa1ddb26fc.jpg,5,4807043b8218e9ce,£17.97,7,Christian Fiction,http://books.toscrape.com/catalogue/counted-with-the-stars-out-from-egypt-1_463/index.html,"A Story of Love, Desperation, and Hope During a Great Biblical EpochSold into slavery by her father and forsaken by the man she was supposed to marry, young Egyptian Kiya must serve a mistress who tak"
If I Run (If I Run #1),http://books.toscrape.com/media/cache/54/17/54179d9af49616b1ef35a0bb23294b14.jpg,4,61569d12d4ae7161,£49.97,3,Christian Fiction,http://books.toscrape.com/catalogue/if-i-run-if-i-run-1_174/index.html,Casey knows the truth.But it won’t set her free.Casey Cox’s DNA is all over the crime scene. There’s no use talking to police; they have failed her abysmally before. She has to flee before she’s arres
The Dirty Little Secrets of Getting Your Dream Job,http://books.toscrape.com/media/cache/e1/1b/e11bea016d0ae1d7e2dd46fb3cb870b7.jpg,4,2597b5a345f45e1b,£33.34,19,Business,http://books.toscrape.com/catalogue/the-dirty-little-secrets-of-getting-your-dream-job_994/index.html,"Drawing on his extensive experience evaluating applicants for his marketing agency, and featuring stories based on real-life situations, sample cover letters, resumes, and straightforward advice, Don "
The Third Wave: An Entrepreneur’s Vision of the Future,http://books.toscrape.com/media/cache/0f/76/0f76b00ea914ced1822d8ac3480c485f.jpg,5,3bebf34ee9330cbd,£12.61,15,Business,http://books.toscrape.com/catalogue/the-third-wave-an-entrepreneurs-vision-of-the-future_862/index.html,NEW YORK TIMES BESTSELLERWALL STREET JOURNAL BESTSELLEROne of America’s most accomplished entrepreneurs—a pioneer who made the Internet part of everyday life and orchestrated the largest merger in the
The 10% Entrepreneur: Live Your Startup Dream Without Quitting Your Day Job,http://books.toscrape.com/media/cache/50/4b/504b1891508614ff9393563f69d66c95.jpg,3,56e4f9eab2e8e674,£27.55,15,Business,http://books.toscrape.com/catalogue/the-10-entrepreneur-live-your-startup-dream-without-quitting-your-day-job_836/index.html,Choosing between the stability of a traditional career and the upside of entrepreneurship? Why not have both?Becoming a full-time entrepreneur can look glamorous from the outside. Who doesn’t want to 
Shoe Dog: A Memoir by the Creator of NIKE,http://books.toscrape.com/media/cache/fc/21/fc21d144c7289e5b1cb133e01a925126.jpg,2,0e0dcc3339602b28,£23.99,15,Business,http://books.toscrape.com/catalogue/shoe-dog-a-memoir-by-the-creator-of-nike_831/index.html,"In this candid and riveting memoir, for the first time ever, Nike founder and CEO Phil Knight shares the inside story of the company’s early days as an intrepid start-up and its evolution into one of "
Made to Stick: Why Some Ideas Survive and Others Die,http://books.toscrape.com/media/cache/1e/3e/1e3e1572e17ade03b21c44617fbc4d68.jpg,5,b96fc7a0ea7d4b45,£38.85,14,Business,http://books.toscrape.com/catalogue/made-to-stick-why-some-ideas-survive-and-others-die_715/index.html,"Mark Twain once observed, “A lie can get halfway around the world before the truth can even get its boots on.” His observation rings true: Urban legends, conspiracy theories, and bogus public-health s"
Quench Your Own Thirst: Business Lessons Learned Over a Beer or Two,http://books.toscrape.com/media/cache/fe/1a/fe1afbd5caf79c3c957bfc5cf46f141e.jpg,1,8976d9161c027142,£43.14,12,Business,http://books.toscrape.com/catalogue/quench-your-own-thirst-business-lessons-learned-over-a-beer-or-two_629/index.html,"Founder of The Boston Beer Company, brewer of Samuel Adams Boston Lager, and a key catalyst of the American craft beer revolution, Jim Koch offers his unique perspective when it comes to business, bee"
The Art of Startup Fundraising,http://books.toscrape.com/media/cache/67/e8/67e81a7a82578a919a48816330836090.jpg,3,1c584f82a7a1c4f0,£21.00,11,Business,http://books.toscrape.com/catalogue/the-art-of-startup-fundraising_606/index.html,"The Art of Startup Fundraising takes a fresh look at raising money for startups, with a focus on the changing face of startup finance. New regulations are making the old go-to advice less relevant, as"
